investor_id,name,age,investment_amount,investment_date
1550,"Robert Nicholson",80,44475.31,03-07-2025
1551,"Sarah Nicholson",24,44554.50,04-07-2025
1552,"David Nicholson",41,44633.69,05-07-2025
1553,"Emma Nicholson",58,44712.88,06-07-2025
1554,"James Nicholson",75,44792.07,07-07-2025
1555,"Olivia Nicholson",19,44871.26,08-07-2025
1556,"William Nicholson",36,44950.45,09-07-2025
1557,"Sophia Nicholson",53,45029.64,10-07-2025
1558,"Thomas Nicholson",70,45108.83,11-07-2025
1559,"Charlotte Nicholson",87,45188.02,12-07-2025
1560,"George Nicholson",31,45267.21,13-07-2025
1561,"Daniel Smith",48,45346.40,14-07-2025
1562,"Henry Smith",65,45425.59,15-07-2025
1563,"Kathleen Smith",82,45504.78,16-07-2025
1564,"Melinda Smith",26,45583.97,17-07-2025
1565,"Jasmine Smith",43,45663.16,18-07-2025
1566,"Anthony Smith",60,45742.35,19-07-2025
1567,"Susan Smith",77,45821.54,20-07-2025
1568,"Michael Smith",21,45900.73,21-07-2025
1569,"Darlene Smith",38,45979.92,22-07-2025
1570,"Robert Smith",55,46059.11,23-07-2025
1571,"Sarah Smith",72,46138.30,24-07-2025
1572,"David Smith",89,46217.49,25-07-2025
1573,"Emma Smith",33,46296.68,26-07-2025
1574,"James Smith",50,46375.87,27-07-2025
1575,"Olivia Smith",67,46455.06,28-07-2025
1576,"William Smith",84,46534.25,29-07-2025
1577,"Sophia Smith",28,46613.44,30-07-2025
1578,"Thomas Smith",45,46692.63,31-07-2025
1579,"Charlotte Smith",62,46771.82,01-08-2025
1580,"George Smith",79,46851.01,02-08-2025
1581,"Daniel Brown",23,46930.20,03-08-2025
1582,"Henry Brown",40,47009.39,04-08-2025
1583,"Kathleen Brown",57,47088.58,05-08-2025
1584,"Melinda Brown",74,47167.77,06-08-2025
1585,"Jasmine Brown",18,47246.96,07-08-2025
1586,"Anthony Brown",35,47326.15,08-08-2025
1587,"Susan Brown",52,47405.34,09-08-2025
1588,"Michael Brown",69,47484.53,10-08-2025
1589,"Darlene Brown",86,47563.72,11-08-2025
1590,"Robert Brown",30,47642.91,12-08-2025
1591,"Sarah Brown",47,47722.10,13-08-2025
1592,"David Brown",64,47801.29,14-08-2025
1593,"Emma Brown",81,47880.48,15-08-2025
1594,"James Brown",25,47959.67,16-08-2025
1595,"Olivia Brown",42,48038.86,17-08-2025
1596,"William Brown",59,48118.05,18-08-2025
1597,"Sophia Brown",76,48197.24,19-08-2025
1598,"Thomas Brown",20,48276.43,20-08-2025
1599,"Charlotte Brown",37,48355.62,21-08-2025
1600,"George Brown",54,48434.81,22-08-2025
1601,"Daniel Wilson",71,48514.00,23-08-2025
1602,"Henry Wilson",88,48593.19,24-08-2025
1603,"Kathleen Wilson",32,48672.38,25-08-2025
1604,"Melinda Wilson",49,48751.57,26-08-2025
1605,"Jasmine Wilson",66,48830.76,27-08-2025
1606,"Anthony Wilson",83,48909.95,28-08-2025
1607,"Susan Wilson",27,48989.14,29-08-2025
1608,"Michael Wilson",44,49068.33,30-08-2025
1609,"Darlene Wilson",61,49147.52,31-08-2025
1610,"Robert Wilson",78,49226.71,01-09-2025
1611,"Sarah Wilson",22,49305.90,02-09-2025
1612,"David Wilson",39,49385.09,03-09-2025
1613,"Emma Wilson",56,49464.28,04-09-2025
1614,"James Wilson",73,49543.47,05-09-2025
1615,"Olivia Wilson",90,49622.66,06-09-2025
1616,"William Wilson",34,49701.85,07-09-2025
1617,"Sophia Wilson",51,49781.04,08-09-2025
1618,"Thomas Wilson",68,49860.23,09-09-2025
1619,"Charlotte Wilson",85,49939.42,10-09-2025
1620,"George Wilson",29,50018.61,11-09-2025
1621,"Daniel Taylor",46,50097.80,12-09-2025
1622,"Henry Taylor",63,50176.99,13-09-2025
1623,"Kathleen Taylor",80,50256.18,14-09-2025
1624,"Melinda Taylor",24,50335.37,15-09-2025
1625,"Jasmine Taylor",41,50414.56,16-09-2025
1626,"Anthony Taylor",58,50493.75,17-09-2025
1627,"Susan Taylor",75,50572.94,18-09-2025
1628,"Michael Taylor",19,50652.13,19-09-2025
1629,"Darlene Taylor",36,50731.32,20-09-2025
1630,"Robert Taylor",53,50810.51,21-09-2025
1631,"Sarah Taylor",70,50889.70,22-09-2025
1632,"David Taylor",87,50968.89,23-09-2025
1633,"Emma Taylor",31,51048.08,24-09-2025
1634,"James Taylor",48,51127.27,25-09-2025
1635,"Olivia Taylor",65,51206.46,26-09-2025
1636,"William Taylor",82,51285.65,27-09-2025
1637,"Sophia Taylor",26,51364.84,28-09-2025
1638,"Thomas Taylor",43,51444.03,29-09-2025
1639,"Charlotte Taylor",60,51523.22,30-09-2025
1640,"George Taylor",77,51602.41,01-10-2025
1641,"Daniel Clark",21,51681.60,02-10-2025
1642,"Henry Clark",38,51760.79,03-10-2025
1643,"Kathleen Clark",55,51839.98,04-10-2025
1644,"Melinda Clark",72,51919.17,05-10-2025
1645,"Jasmine Clark",89,51998.36,06-10-2025
1646,"Anthony Clark",33,52077.55,07-10-2025
1647,"Susan Clark",50,52156.74,08-10-2025
1648,"Michael Clark",67,52235.93,09-10-2025
1649,"Darlene Clark",84,52315.12,10-10-2025
1650,"Robert Clark",28,52394.31,11-10-2025
1651,"Sarah Clark",45,52473.50,12-10-2025
1652,"David Clark",62,52552.69,13-10-2025
1653,"Emma Clark",79,52631.88,14-10-2025
1654,"James Clark",23,52711.07,15-10-2025
1655,"Olivia Clark",40,52790.26,16-10-2025
1656,"William Clark",57,52869.45,17-10-2025
1657,"Sophia Clark",74,52948.64,18-10-2025
1658,"Thomas Clark",18,53027.83,19-10-2025
1659,"Charlotte Clark",35,53107.02,20-10-2025
1660,"George Clark",52,53186.21,21-10-2025
1661,"Daniel Walker",69,53265.40,22-10-2025
1662,"Henry Walker",86,53344.59,23-10-2025
1663,"Kathleen Walker",30,53423.78,24-10-2025
1664,"Melinda Walker",47,53502.97,25-10-2025
1665,"Jasmine Walker",64,53582.16,26-10-2025
1666,"Anthony Walker",81,53661.35,27-10-2025
1667,"Susan Walker",25,53740.54,28-10-2025
1668,"Michael Walker",42,53819.73,29-10-2025
1669,"Darlene Walker",59,53898.92,30-10-2025
1670,"Robert Walker",76,53978.11,31-10-2025
1671,"Sarah Walker",20,54057.30,01-11-2025
1672,"David Walker",37,54136.49,02-11-2025
1673,"Emma Walker",54,54215.68,03-11-2025
1674,"James Walker",71,54294.87,04-11-2025
1675,"Olivia Walker",88,54374.06,05-11-2025
1676,"William Walker",32,54453.25,06-11-2025
1677,"Sophia Walker",49,54532.44,07-11-2025
1678,"Thomas Walker",66,54611.63,08-11-2025
1679,"Charlotte Walker",83,54690.82,09-11-2025
1680,"George Walker",27,54770.01,10-11-2025
1681,"Daniel Hall",44,54849.20,11-11-2025
1682,"Henry Hall",61,54928.39,12-11-2025
1683,"Kathleen Hall",78,55007.58,13-11-2025
1684,"Melinda Hall",22,55086.77,14-11-2025
1685,"Jasmine Hall",39,55165.96,15-11-2025
1686,"Anthony Hall",56,55245.15,16-11-2025
1687,"Susan Hall",73,55324.34,17-11-2025
1688,"Michael Hall",90,55403.53,18-11-2025
1689,"Darlene Hall",34,55482.72,19-11-2025
1690,"Robert Hall",51,55561.91,20-11-2025
1691,"Sarah Hall",68,55641.10,21-11-2025
1692,"David Hall",85,55720.29,22-11-2025
1693,"Emma Hall",29,55799.48,23-11-2025
1694,"James Hall",46,55878.67,24-11-2025
1695,"Olivia Hall",63,55957.86,25-11-2025
1696,"William Hall",80,56037.05,26-11-2025
1697,"Sophia Hall",24,56116.24,27-11-2025
1698,"Thomas Hall",41,56195.43,28-11-2025
1699,"Charlotte Hall",58,56274.62,29-11-2025
1700,"George Hall",75,56353.81,30-11-2025
1701,"Daniel Young",19,56433.00,01-12-2025
1702,"Henry Young",36,56512.19,02-12-2025
1703,"Kathleen Young",53,56591.38,03-12-2025
1704,"Melinda Young",70,56670.57,04-12-2025
1705,"Jasmine Young",87,56749.76,05-12-2025
1706,"Anthony Young",31,56828.95,06-12-2025
1707,"Susan Young",48,56908.14,07-12-2025
1708,"Michael Young",65,56987.33,08-12-2025
1709,"Darlene Young",82,57066.52,09-12-2025
1710,"Robert Young",26,57145.71,10-12-2025
1711,"Sarah Young",43,57224.90,11-12-2025
1712,"David Young",60,57304.09,12-12-2025
1713,"Emma Young",77,57383.28,13-12-2025
1714,"James Young",21,57462.47,14-12-2025
1715,"Olivia Young",38,57541.66,15-12-2025
1716,"William Young",55,57620.85,16-12-2025
1717,"Sophia Young",72,57700.04,17-12-2025
1718,"Thomas Young",89,57779.23,18-12-2025
1719,"Charlotte Young",33,57858.42,19-12-2025
1720,"George Young",50,57937.61,20-12-2025
1721,"Daniel Green",67,58016.80,21-12-2025
1722,"Henry Green",84,58095.99,22-12-2025
1723,"Kathleen Green",28,58175.18,23-12-2025
1724,"Melinda Green",45,58254.37,24-12-2025
1725,"Jasmine Green",62,58333.56,25-12-2025
1726,"Anthony Green",79,58412.75,26-12-2025
1727,"Susan Green",23,58491.94,27-12-2025
1728,"Michael Green",40,58571.13,28-12-2025
1729,"Darlene Green",57,58650.32,29-12-2025
1730,"Robert Green",74,58729.51,30-12-2025
1731,"Sarah Green",18,58808.70,31-12-2025
1732,"David Green",35,58887.89,01-01-2024
1733,"Emma Green",52,58967.08,02-01-2024
1734,"James Green",69,59046.27,03-01-2024
1735,"Olivia Green",86,59125.46,04-01-2024
1736,"William Green",30,59204.65,05-01-2024
1737,"Sophia Green",47,59283.84,06-01-2024
1738,"Thomas Green",64,59363.03,07-01-2024
1739,"Charlotte Green",81,59442.22,08-01-2024
1740,"George Green",25,59521.41,09-01-2024
1741,"Daniel Baker",42,59600.60,10-01-2024
1742,"Henry Baker",59,59679.79,11-01-2024
1743,"Kathleen Baker",76,59758.98,12-01-2024
1744,"Melinda Baker",20,59838.17,13-01-2024
1745,"Jasmine Baker",37,59917.36,14-01-2024
1746,"Anthony Baker",54,59996.55,15-01-2024
1747,"Susan Baker",71,60075.74,16-01-2024
1748,"Michael Baker",88,60154.93,17-01-2024
1749,"Darlene Baker",32,60234.12,18-01-2024
1750,"Robert Baker",49,60313.31,19-01-2024
1751,"Sarah Baker",66,60392.50,20-01-2024
1752,"David Baker",83,60471.69,21-01-2024
1753,"Emma Baker",27,60550.88,22-01-2024
1754,"James Baker",44,60630.07,23-01-2024
1755,"Olivia Baker",61,60709.26,24-01-2024
1756,"William Baker",78,60788.45,25-01-2024
1757,"Sophia Baker",22,60867.64,26-01-2024
1758,"Thomas Baker",39,60946.83,27-01-2024
1759,"Charlotte Baker",56,61026.02,28-01-2024
1760,"George Baker",73,61105.21,29-01-2024
1761,"Daniel Turner",90,61184.40,30-01-2024
1762,"Henry Turner",34,61263.59,31-01-2024
1763,"Kathleen Turner",51,61342.78,01-02-2024
1764,"Melinda Turner",68,61421.97,02-02-2024
1765,"Jasmine Turner",85,61501.16,03-02-2024
1766,"Anthony Turner",29,61580.35,04-02-2024
1767,"Susan Turner",46,61659.54,05-02-2024
1768,"Michael Turner",63,61738.73,06-02-2024
1769,"Darlene Turner",80,61817.92,07-02-2024
1770,"Robert Turner",24,61897.11,08-02-2024
1771,"Sarah Turner",41,61976.30,09-02-2024
1772,"David Turner",58,62055.49,10-02-2024
1773,"Emma Turner",75,62134.68,11-02-2024
1774,"James Turner",19,62213.87,12-02-2024
1775,"Olivia Turner",36,62293.06,13-02-2024
1776,"William Turner",53,62372.25,14-02-2024
1777,"Sophia Turner",70,62451.44,15-02-2024
1778,"Thomas Turner",87,62530.63,16-02-2024
1779,"Charlotte Turner",31,62609.82,17-02-2024
1780,"George Turner",48,62689.01,18-02-2024
1781,"Daniel Hill",65,62768.20,19-02-2024
1782,"Henry Hill",82,62847.39,20-02-2024
1783,"Kathleen Hill",26,62926.58,21-02-2024
1784,"Melinda Hill",43,63005.77,22-02-2024
1785,"Jasmine Hill",60,63084.96,23-02-2024
1786,"Anthony Hill",77,63164.15,24-02-2024
1787,"Susan Hill",21,63243.34,25-02-2024
1788,"Michael Hill",38,63322.53,26-02-2024
1789,"Darlene Hill",55,63401.72,27-02-2024
1790,"Robert Hill",72,63480.91,28-02-2024
1791,"Sarah Hill",89,63560.10,29-02-2024
1792,"David Hill",33,63639.29,01-03-2024
1793,"Emma Hill",50,63718.48,02-03-2024
1794,"James Hill",67,63797.67,03-03-2024
1795,"Olivia Hill",84,63876.86,04-03-2024
1796,"William Hill",28,63956.05,05-03-2024
1797,"Sophia Hill",45,64035.24,06-03-2024
1798,"Thomas Hill",62,64114.43,07-03-2024
1799,"Charlotte Hill",79,64193.62,08-03-2024
1800,"George Hill",23,64272.81,09-03-2024
1801,"Daniel Nelson",40,64352.00,10-03-2024
1802,"Henry Nelson",57,64431.19,11-03-2024
1803,"Kathleen Nelson",74,64510.38,12-03-2024
1804,"Melinda Nelson",18,64589.57,13-03-2024
1805,"Jasmine Nelson",35,64668.76,14-03-2024
1806,"Anthony Nelson",52,64747.95,15-03-2024
1807,"Susan Nelson",69,64827.14,16-03-2024
1808,"Michael Nelson",86,64906.33,17-03-2024
1809,"Darlene Nelson",30,64985.52,18-03-2024
1810,"Robert Nelson",47,65064.71,19-03-2024
1811,"Sarah Nelson",64,65143.90,20-03-2024
1812,"David Nelson",81,65223.09,21-03-2024
1813,"Emma Nelson",25,65302.28,22-03-2024
1814,"James Nelson",42,65381.47,23-03-2024
1815,"Olivia Nelson",59,65460.66,24-03-2024
1816,"William Nelson",76,65539.85,25-03-2024
1817,"Sophia Nelson",20,65619.04,26-03-2024
1818,"Thomas Nelson",37,65698.23,27-03-2024
1819,"Charlotte Nelson",54,65777.42,28-03-2024
1820,"George Nelson",71,65856.61,29-03-2024
1821,"Daniel Gill",88,65935.80,30-03-2024
1822,"Henry Gill",32,66014.99,31-03-2024
1823,"Kathleen Gill",49,66094.18,01-04-2024
1824,"Melinda Gill",66,66173.37,02-04-2024
1825,"Jasmine Gill",83,66252.56,03-04-2024
1826,"Anthony Gill",27,66331.75,04-04-2024
1827,"Susan Gill",44,66410.94,05-04-2024
1828,"Michael Gill",61,66490.13,06-04-2024
1829,"Darlene Gill",78,66569.32,07-04-2024
1830,"Robert Gill",22,66648.51,08-04-2024
1831,"Sarah Gill",39,66727.70,09-04-2024
1832,"David Gill",56,66806.89,10-04-2024
1833,"Emma Gill",73,66886.08,11-04-2024
1834,"James Gill",90,66965.27,12-04-2024
1835,"Olivia Gill",34,67044.46,13-04-2024
1836,"William Gill",51,67123.65,14-04-2024
1837,"Sophia Gill",68,67202.84,15-04-2024
1838,"Thomas Gill",85,67282.03,16-04-2024
1839,"Charlotte Gill",29,67361.22,17-04-2024
1840,"George Gill",46,67440.41,18-04-2024
1841,"Daniel Cox",63,67519.60,19-04-2024
1842,"Henry Cox",80,67598.79,20-04-2024
1843,"Kathleen Cox",24,67677.98,21-04-2024
1844,"Melinda Cox",41,67757.17,22-04-2024
1845,"Jasmine Cox",58,67836.36,23-04-2024
1846,"Anthony Cox",75,67915.55,24-04-2024
1847,"Susan Cox",19,67994.74,25-04-2024
1848,"Michael Cox",36,68073.93,26-04-2024
1849,"Darlene Cox",53,68153.12,27-04-2024
1850,"Robert Cox",70,68232.31,28-04-2024
1851,"Sarah Cox",87,68311.50,29-04-2024
1852,"David Cox",31,68390.69,30-04-2024
1853,"Emma Cox",48,68469.88,01-05-2024
1854,"James Cox",65,68549.07,02-05-2024
1855,"Olivia Cox",82,68628.26,03-05-2024
1856,"William Cox",26,68707.45,04-05-2024
1857,"Sophia Cox",43,68786.64,05-05-2024
1858,"Thomas Cox",60,68865.83,06-05-2024
1859,"Charlotte Cox",77,68945.02,07-05-2024
1860,"George Cox",21,69024.21,08-05-2024
1861,"Daniel Roberts",38,69103.40,09-05-2024
1862,"Henry Roberts",55,69182.59,10-05-2024
1863,"Kathleen Roberts",72,69261.78,11-05-2024
1864,"Melinda Roberts",89,69340.97,12-05-2024
1865,"Jasmine Roberts",33,69420.16,13-05-2024
1866,"Anthony Roberts",50,69499.35,14-05-2024
1867,"Susan Roberts",67,69578.54,15-05-2024
1868,"Michael Roberts",84,69657.73,16-05-2024
1869,"Darlene Roberts",28,69736.92,17-05-2024
1870,"Robert Roberts",45,69816.11,18-05-2024
1871,"Sarah Roberts",62,69895.30,19-05-2024
1872,"David Roberts",79,69974.49,20-05-2024
1873,"Emma Roberts",23,70053.68,21-05-2024
1874,"James Roberts",40,70132.87,22-05-2024
1875,"Olivia Roberts",57,70212.06,23-05-2024
1876,"William Roberts",74,70291.25,24-05-2024
1877,"Sophia Roberts",18,70370.44,25-05-2024
1878,"Thomas Roberts",35,70449.63,26-05-2024
1879,"Charlotte Roberts",52,70528.82,27-05-2024
1880,"George Roberts",69,70608.01,28-05-2024
1881,"Daniel Wood",86,70687.20,29-05-2024
1882,"Henry Wood",30,70766.39,30-05-2024
1883,"Kathleen Wood",47,70845.58,31-05-2024
1884,"Melinda Wood",64,70924.77,01-06-2024
1885,"Jasmine Wood",81,71003.96,02-06-2024
1886,"Anthony Wood",25,71083.15,03-06-2024
1887,"Susan Wood",42,71162.34,04-06-2024
1888,"Michael Wood",59,71241.53,05-06-2024
1889,"Darlene Wood",76,71320.72,06-06-2024
1890,"Robert Wood",20,71399.91,07-06-2024
1891,"Sarah Wood",37,71479.10,08-06-2024
1892,"David Wood",54,71558.29,09-06-2024
1893,"Emma Wood",71,71637.48,10-06-2024
1894,"James Wood",88,71716.67,11-06-2024
1895,"Olivia Wood",32,71795.86,12-06-2024
1896,"William Wood",49,71875.05,13-06-2024
1897,"Sophia Wood",66,71954.24,14-06-2024
1898,"Thomas Wood",83,72033.43,15-06-2024
1899,"Charlotte Wood",27,72112.62,16-06-2024
1900,"George Wood",44,72191.81,17-06-2024
1901,"Daniel Davis",61,72271.00,18-06-2024
1902,"Henry Davis",78,72350.19,19-06-2024
1903,"Kathleen Davis",22,72429.38,20-06-2024
1904,"Melinda Davis",39,72508.57,21-06-2024
1905,"Jasmine Davis",56,72587.76,22-06-2024
1906,"Anthony Davis",73,72666.95,23-06-2024
1907,"Susan Davis",90,72746.14,24-06-2024
1908,"Michael Davis",34,72825.33,25-06-2024
1909,"Darlene Davis",51,72904.52,26-06-2024
1910,"Robert Davis",68,72983.71,27-06-2024
1911,"Sarah Davis",85,73062.90,28-06-2024
1912,"David Davis",29,73142.09,29-06-2024
1913,"Emma Davis",46,73221.28,30-06-2024
1914,"James Davis",63,73300.47,01-07-2024
1915,"Olivia Davis",80,73379.66,02-07-2024
1916,"William Davis",24,73458.85,03-07-2024
1917,"Sophia Davis",41,73538.04,04-07-2024
1918,"Thomas Davis",58,73617.23,05-07-2024
1919,"Charlotte Davis",75,73696.42,06-07-2024
1920,"George Davis",19,73775.61,07-07-2024
1921,"Daniel King",36,73854.80,08-07-2024
1922,"Henry King",53,73933.99,09-07-2024
1923,"Kathleen King",70,74013.18,10-07-2024
1924,"Melinda King",87,74092.37,11-07-2024
1925,"Jasmine King",31,74171.56,12-07-2024
1926,"Anthony King",48,74250.75,13-07-2024
1927,"Susan King",65,74329.94,14-07-2024
1928,"Michael King",82,74409.13,15-07-2024
1929,"Darlene King",26,74488.32,16-07-2024
1930,"Robert King",43,74567.51,17-07-2024
1931,"Sarah King",60,74646.70,18-07-2024
1932,"David King",77,74725.89,19-07-2024
1933,"Emma King",21,74805.08,20-07-2024
1934,"James King",38,74884.27,21-07-2024
1935,"Olivia King",55,74963.46,22-07-2024
1936,"William King",72,75042.65,23-07-2024
1937,"Sophia King",89,75121.84,24-07-2024
1938,"Thomas King",33,75201.03,25-07-2024
1939,"Charlotte King",50,75280.22,26-07-2024
1940,"George King",67,75359.41,27-07-2024
1941,"Daniel Nicholson",84,75438.60,28-07-2024
1942,"Henry Nicholson",28,75517.79,29-07-2024
1943,"Kathleen Nicholson",45,75596.98,30-07-2024
1944,"Melinda Nicholson",62,75676.17,31-07-2024
1945,"Jasmine Nicholson",79,75755.36,01-08-2024
1946,"Anthony Nicholson",23,75834.55,02-08-2024
1947,"Susan Nicholson",40,75913.74,03-08-2024
1948,"Michael Nicholson",57,75992.93,04-08-2024
1949,"Darlene Nicholson",74,76072.12,05-08-2024
1950,"Robert Nicholson",18,76151.31,06-08-2024
1951,"Sarah Nicholson",35,76230.50,07-08-2024
1952,"David Nicholson",52,76309.69,08-08-2024
1953,"Emma Nicholson",69,76388.88,09-08-2024
1954,"James Nicholson",86,76468.07,10-08-2024
1955,"Olivia Nicholson",30,76547.26,11-08-2024
1956,"William Nicholson",47,76626.45,12-08-2024
1957,"Sophia Nicholson",64,76705.64,13-08-2024
1958,"Thomas Nicholson",81,76784.83,14-08-2024
1959,"Charlotte Nicholson",25,76864.02,15-08-2024
1960,"George Nicholson",42,76943.21,16-08-2024
1961,"Daniel Smith",59,77022.40,17-08-2024
1962,"Henry Smith",76,77101.59,18-08-2024
1963,"Kathleen Smith",20,77180.78,19-08-2024
1964,"Melinda Smith",37,77259.97,20-08-2024
1965,"Jasmine Smith",54,77339.16,21-08-2024
1966,"Anthony Smith",71,77418.35,22-08-2024
1967,"Susan Smith",88,77497.54,23-08-2024
1968,"Michael Smith",32,77576.73,24-08-2024
1969,"Darlene Smith",49,77655.92,25-08-2024
1970,"Robert Smith",66,77735.11,26-08-2024
1971,"Sarah Smith",83,77814.30,27-08-2024
1972,"David Smith",27,77893.49,28-08-2024
1973,"Emma Smith",44,77972.68,29-08-2024
1974,"James Smith",61,78051.87,30-08-2024
1975,"Olivia Smith",78,78131.06,31-08-2024
1976,"William Smith",22,78210.25,01-09-2024
1977,"Sophia Smith",39,78289.44,02-09-2024
1978,"Thomas Smith",56,78368.63,03-09-2024
1979,"Charlotte Smith",73,78447.82,04-09-2024
1980,"George Smith",90,78527.01,05-09-2024
1981,"Daniel Brown",34,78606.20,06-09-2024
1982,"Henry Brown",51,78685.39,07-09-2024
1983,"Kathleen Brown",68,78764.58,08-09-2024
1984,"Melinda Brown",85,78843.77,09-09-2024
1985,"Jasmine Brown",29,78922.96,10-09-2024
1986,"Anthony Brown",46,79002.15,11-09-2024
1987,"Susan Brown",63,79081.34,12-09-2024
1988,"Michael Brown",80,79160.53,13-09-2024
1989,"Darlene Brown",24,79239.72,14-09-2024
1990,"Robert Brown",41,79318.91,15-09-2024
1991,"Sarah Brown",58,79398.10,16-09-2024
1992,"David Brown",75,79477.29,17-09-2024
1993,"Emma Brown",19,79556.48,18-09-2024
1994,"James Brown",36,79635.67,19-09-2024
1995,"Olivia Brown",53,79714.86,20-09-2024
1996,"William Brown",70,79794.05,21-09-2024
1997,"Sophia Brown",87,79873.24,22-09-2024
1998,"Thomas Brown",31,79952.43,23-09-2024
1999,"Charlotte Brown",48,80031.62,24-09-2024
2000,"George Brown",65,80110.81,25-09-2024
2001,"Daniel Wilson",82,80190.00,26-09-2024
2002,"Henry Wilson",26,80269.19,27-09-2024
2003,"Kathleen Wilson",43,80348.38,28-09-2024
2004,"Melinda Wilson",60,80427.57,29-09-2024
2005,"Jasmine Wilson",77,80506.76,30-09-2024
2006,"Anthony Wilson",21,80585.95,01-10-2024
2007,"Susan Wilson",38,80665.14,02-10-2024
2008,"Michael Wilson",55,80744.33,03-10-2024
2009,"Darlene Wilson",72,80823.52,04-10-2024
2010,"Robert Wilson",89,80902.71,05-10-2024
2011,"Sarah Wilson",33,80981.90,06-10-2024
2012,"David Wilson",50,81061.09,07-10-2024
2013,"Emma Wilson",67,81140.28,08-10-2024
2014,"James Wilson",84,81219.47,09-10-2024
2015,"Olivia Wilson",28,81298.66,10-10-2024
2016,"William Wilson",45,81377.85,11-10-2024
2017,"Sophia Wilson",62,81457.04,12-10-2024
2018,"Thomas Wilson",79,81536.23,13-10-2024
2019,"Charlotte Wilson",23,81615.42,14-10-2024
2020,"George Wilson",40,81694.61,15-10-2024
2021,"Daniel Taylor",57,81773.80,16-10-2024
2022,"Henry Taylor",74,81852.99,17-10-2024
2023,"Kathleen Taylor",18,81932.18,18-10-2024
2024,"Melinda Taylor",35,82011.37,19-10-2024
2025,"Jasmine Taylor",52,82090.56,20-10-2024
2026,"Anthony Taylor",69,82169.75,21-10-2024
2027,"Susan Taylor",86,82248.94,22-10-2024
2028,"Michael Taylor",30,82328.13,23-10-2024
2029,"Darlene Taylor",47,82407.32,24-10-2024
2030,"Robert Taylor",64,82486.51,25-10-2024
2031,"Sarah Taylor",81,82565.70,26-10-2024
2032,"David Taylor",25,82644.89,27-10-2024
2033,"Emma Taylor",42,82724.08,28-10-2024
2034,"James Taylor",59,82803.27,29-10-2024
2035,"Olivia Taylor",76,82882.46,30-10-2024
2036,"William Taylor",20,82961.65,31-10-2024
2037,"Sophia Taylor",37,83040.84,01-11-2024
2038,"Thomas Taylor",54,83120.03,02-11-2024
